SerialID,ReadingDate,ReadingTime,FootfallCount,ZoneID,Description
0004A30B00EC80A5_countA,06/01/2024,14:53:38,1,7,Churchill Exhibition
0004A30B00EC80A5_countA,06/01/2024,14:58:38,1,7,Churchill Exhibition
0004A30B00EC80A5_countA,06/01/2024,15:08:38,2,7,Churchill Exhibition
0004A30B00EC80A5_countA,06/01/2024,15:18:38,1,7,Churchill Exhibition
0004A30B00EC80A5_countA,06/01/2024,15:33:38,2,7,Churchill Exhibition
0004A30B00EC80A5_countA,06/01/2024,15:38:38,1,7,Churchill Exhibition
0004A30B00EC80A5_countA,06/01/2024,15:48:39,3,7,Churchill Exhibition
0004A30B00EC80A5_countA,06/01/2024,16:08:38,1,7,Churchill Exhibition
0004A30B00EC80A5_countA,06/01/2024,16:13:38,3,7,Churchill Exhibition
0004A30B00EC80A5_countA,06/01/2024,16:18:38,1,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,08:38:39,3,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,08:43:39,1,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,08:53:39,2,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,10:38:39,1,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,10:43:39,2,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,10:48:39,2,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,10:53:39,2,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,10:58:39,1,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,11:03:39,4,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,11:08:39,4,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,11:13:39,2,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,11:18:39,3,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,11:23:39,1,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,11:28:39,1,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,11:33:39,13,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,11:38:39,7,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,11:43:39,15,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,11:48:39,14,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,11:53:39,8,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,11:58:39,2,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,12:03:39,6,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,12:08:39,14,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,12:13:39,2,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,12:18:39,5,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,12:23:39,5,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,12:28:39,2,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,12:33:39,5,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,12:38:39,5,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,12:43:39,5,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,12:48:39,7,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,12:53:39,10,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,13:03:39,7,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,13:08:39,7,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,13:13:39,5,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,13:18:39,10,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,13:23:39,2,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,13:28:39,2,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,13:33:39,18,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,13:38:39,4,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,13:43:39,10,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,13:48:39,3,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,13:53:39,6,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,13:58:39,14,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,14:03:39,1,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,14:08:39,14,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,14:13:39,12,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,14:18:39,6,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,14:23:39,12,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,14:28:39,11,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,14:33:39,11,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,14:38:39,2,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,14:43:39,6,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,14:48:38,3,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,14:53:38,5,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,14:58:38,3,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,15:03:38,6,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,15:08:38,1,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,15:13:38,2,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,15:18:38,9,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,15:23:38,11,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,15:28:38,8,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,15:33:38,9,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,15:38:38,5,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,15:43:39,9,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,15:48:39,8,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,15:53:38,1,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,16:03:38,4,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,16:13:38,1,7,Churchill Exhibition
0004A30B00EC80A5_countB,06/01/2024,16:18:38,7,7,Churchill Exhibition
0004A30B00ECB6D6_countA,06/01/2024,00:05:17,98,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,00:20:17,67,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,00:35:17,32,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,00:50:17,11,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,01:05:17,3,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,01:50:17,3,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,04:35:17,4,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,04:50:17,1,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,08:50:16,6,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,09:05:16,5,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,09:20:16,4,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,09:35:16,1,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,09:50:16,2,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,10:05:16,3,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,10:20:16,4,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,10:35:16,23,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,10:50:16,7,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,11:05:16,17,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,11:20:16,7,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,11:35:16,11,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,11:50:16,7,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,12:05:16,8,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,12:20:16,9,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,12:35:16,9,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,12:50:16,24,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,13:05:16,12,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,13:20:16,30,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,13:35:16,31,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,13:50:16,23,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,14:05:16,30,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,14:20:16,15,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,14:35:16,33,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,14:50:16,40,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,15:05:16,13,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,15:20:16,27,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,15:35:16,6,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,15:50:16,12,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,16:05:16,4,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,16:20:16,1,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,16:35:16,1,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,16:50:16,2,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,17:35:16,3,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,18:20:16,1,6,Stables Cafe
0004A30B00ECB6D6_countA,06/01/2024,20:35:16,2,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,00:05:17,132,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,00:20:17,106,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,00:35:17,51,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,00:50:17,17,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,01:05:17,3,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,01:20:17,1,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,01:50:17,3,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,02:05:17,1,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,04:35:17,3,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,04:50:17,1,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,09:05:16,6,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,09:20:16,3,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,09:50:16,3,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,10:05:16,3,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,10:20:16,2,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,10:35:16,5,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,10:50:16,14,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,11:05:16,31,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,11:20:16,10,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,11:35:16,21,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,11:50:16,18,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,12:05:16,20,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,12:20:16,26,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,12:35:16,17,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,12:50:16,19,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,13:05:16,8,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,13:20:16,65,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,13:35:16,60,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,13:50:16,29,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,14:05:16,51,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,14:20:16,15,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,14:35:16,44,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,14:50:16,54,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,15:05:16,47,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,15:20:16,41,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,15:35:16,26,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,15:50:16,9,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,16:05:16,7,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,16:20:16,13,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,16:35:16,3,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,16:50:16,6,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,18:20:16,2,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,18:35:16,1,6,Stables Cafe
0004A30B00ECB6D6_countB,06/01/2024,20:35:16,2,6,Stables Cafe
0004A30B00F030BB_countA,06/01/2024,08:29:03,1,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,09:29:03,3,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,09:44:03,7,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,09:59:03,8,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,10:14:03,13,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,10:29:03,29,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,10:44:03,24,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,10:59:03,24,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,11:14:03,38,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,11:29:03,37,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,11:59:03,65,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,12:14:03,43,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,12:44:03,55,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,12:59:03,80,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,13:14:03,71,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,13:29:03,62,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,13:44:03,54,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,13:59:03,69,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,14:14:03,40,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,14:29:03,56,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,14:44:03,49,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,15:29:03,58,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,15:44:03,40,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,16:14:03,37,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,16:29:03,20,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,16:44:03,12,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,16:59:03,8,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,17:14:03,1,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,17:29:03,2,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,18:29:03,2,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,18:59:03,1,13,Retail Toilet
0004A30B00F030BB_countA,06/01/2024,19:44:03,1,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,08:29:03,1,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,09:29:03,2,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,09:44:03,8,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,09:59:03,7,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,10:14:03,11,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,10:29:03,30,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,10:44:03,25,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,10:59:03,19,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,11:14:03,36,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,11:29:03,35,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,11:59:03,66,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,12:14:03,48,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,12:44:03,58,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,12:59:03,69,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,13:14:03,71,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,13:29:03,49,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,13:44:03,66,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,13:59:03,70,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,14:14:03,48,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,14:29:03,41,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,14:44:03,45,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,15:29:03,46,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,15:44:03,45,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,16:14:03,41,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,16:29:03,19,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,16:44:03,14,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,16:59:03,12,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,17:14:03,1,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,17:29:03,2,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,18:29:03,1,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,18:59:03,3,13,Retail Toilet
0004A30B00F030BB_countB,06/01/2024,19:44:03,1,13,Retail Toilet
0004A30B00F0A09D_countA,06/01/2024,09:43:05,8,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,09:58:05,11,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,10:13:05,7,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,10:28:05,28,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,10:43:05,7,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,10:58:05,13,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,11:13:05,17,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,11:28:05,23,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,11:43:05,15,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,11:58:05,18,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,12:13:05,16,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,12:28:05,27,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,12:43:05,27,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,12:58:05,32,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,13:13:05,41,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,13:28:05,15,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,13:43:05,26,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,14:13:05,25,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,14:28:05,26,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,14:43:05,34,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,14:58:05,47,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,15:28:05,36,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,15:43:05,37,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,15:58:04,28,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,16:13:04,32,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,16:28:04,19,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,16:43:04,3,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,16:58:04,2,2,Retail Shop
0004A30B00F0A09D_countA,06/01/2024,17:13:04,3,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,09:43:05,6,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,09:58:05,6,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,10:13:05,6,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,10:28:05,9,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,10:43:05,15,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,10:58:05,17,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,11:13:05,22,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,11:28:05,17,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,11:43:05,13,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,11:58:05,27,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,12:13:05,21,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,12:28:05,26,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,12:43:05,28,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,12:58:05,39,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,13:13:05,41,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,13:28:05,30,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,13:43:05,30,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,14:13:05,39,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,14:28:05,31,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,14:43:05,46,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,14:58:05,44,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,15:28:05,19,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,15:43:05,54,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,15:58:04,47,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,16:13:04,36,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,16:28:04,25,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,16:43:04,10,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,16:58:04,10,2,Retail Shop
0004A30B00F0A09D_countB,06/01/2024,17:13:04,5,2,Retail Shop
0004A30B00F0A758_countA,06/01/2024,09:33:45,4,2,Retail Shop
0004A30B00F0A758_countA,06/01/2024,09:53:45,1,2,Retail Shop
0004A30B00F0A758_countA,06/01/2024,09:57:45,4,2,Retail Shop
0004A30B00F0A758_countA,06/01/2024,10:13:45,2,2,Retail Shop
0004A30B00F0A758_countA,06/01/2024,10:23:45,3,2,Retail Shop
0004A30B00F0A758_countA,06/01/2024,10:33:45,2,2,Retail Shop
0004A30B00F0A758_countA,06/01/2024,10:48:45,1,2,Retail Shop
0004A30B00F0A758_countA,06/01/2024,10:53:45,8,2,Retail Shop
0004A30B00F0A758_countA,06/01/2024,11:04:44,3,2,Retail Shop
0004A30B00F0A758_countA,06/01/2024,11:09:44,3,2,Retail Shop
0004A30B00F0A758_countA,06/01/2024,11:13:44,1,2,Retail Shop
0004A30B00F0A758_countA,06/01/2024,11:18:44,6,2,Retail Shop
0004A30B00F0A758_countA,06/01/2024,11:29:44,1,2,Retail Shop
0004A30B00F0A758_countA,06/01/2024,11:34:44,3,2,Retail Shop
0004A30B00F0A758_countA,06/01/2024,11:38:44,4,2,Retail Shop
0004A30B00F0A758_countA,06/01/2024,11:44:44,3,2,Retail Shop
0004A30B00F0A758_countA,06/01/2024,11:49:44,2,2,Retail Shop
0004A30B00F0A758_countA,06/01/2024,11:54:44,3,2,Retail Shop
0004A30B00F0A758_countA,06/01/2024,11:57:44,6,2,Retail Shop
0004A30B00F0A758_countA,06/01/2024,12:09:44,2,2,Retail Shop
0004A30B00F0A758_countA,06/01/2024,12:14:44,6,2,Retail Shop
0004A30B00F0A758_countA,06/01/2024,12:24:44,13,2,Retail Shop
