SerialID,ReadingDate,ReadingTime,FootfallCount,ZoneID,Description
0004A30B00ECB6D6_countA,07/01/2024,12:50:15,39,6,Stables Cafe
0004A30B00ECB6D6_countA,07/01/2024,13:05:15,20,6,Stables Cafe
0004A30B00ECB6D6_countA,07/01/2024,13:20:15,33,6,Stables Cafe
0004A30B00ECB6D6_countA,07/01/2024,13:35:15,15,6,Stables Cafe
0004A30B00ECB6D6_countA,07/01/2024,13:50:15,9,6,Stables Cafe
0004A30B00ECB6D6_countA,07/01/2024,14:05:15,23,6,Stables Cafe
0004A30B00ECB6D6_countA,07/01/2024,14:20:15,14,6,Stables Cafe
0004A30B00ECB6D6_countA,07/01/2024,14:35:15,15,6,Stables Cafe
0004A30B00ECB6D6_countA,07/01/2024,14:50:15,21,6,Stables Cafe
0004A30B00ECB6D6_countA,07/01/2024,15:05:15,16,6,Stables Cafe
0004A30B00ECB6D6_countA,07/01/2024,15:20:15,20,6,Stables Cafe
0004A30B00ECB6D6_countA,07/01/2024,15:35:15,16,6,Stables Cafe
0004A30B00ECB6D6_countA,07/01/2024,15:50:15,15,6,Stables Cafe
0004A30B00ECB6D6_countA,07/01/2024,16:05:15,4,6,Stables Cafe
0004A30B00ECB6D6_countA,07/01/2024,16:35:15,3,6,Stables Cafe
0004A30B00ECB6D6_countA,07/01/2024,17:50:15,6,6,Stables Cafe
0004A30B00ECB6D6_countA,07/01/2024,18:05:15,2,6,Stables Cafe
0004A30B00ECB6D6_countA,07/01/2024,21:05:15,2,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,09:20:15,1,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,09:35:15,4,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,09:50:15,3,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,10:05:15,4,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,10:20:15,1,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,10:35:15,5,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,10:50:15,22,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,11:05:15,13,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,11:20:15,18,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,11:35:15,19,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,11:50:15,27,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,12:05:15,25,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,12:20:15,42,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,12:35:15,42,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,12:50:15,50,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,13:05:15,41,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,13:20:15,28,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,13:35:15,43,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,13:50:15,30,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,14:05:15,21,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,14:20:15,24,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,14:35:15,42,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,14:50:15,29,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,15:05:15,29,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,15:20:15,19,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,15:35:15,35,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,15:50:15,19,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,16:05:15,25,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,16:20:15,15,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,16:35:15,4,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,16:50:15,1,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,17:50:15,1,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,18:05:15,4,6,Stables Cafe
0004A30B00ECB6D6_countB,07/01/2024,21:05:15,1,6,Stables Cafe
0004A30B00F030BB_countA,07/01/2024,08:59:03,1,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,09:44:03,4,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,09:59:03,12,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,10:14:03,23,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,10:29:03,30,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,10:44:03,28,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,10:59:03,32,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,11:14:03,63,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,11:29:03,52,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,11:44:03,61,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,11:59:03,73,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,12:14:03,70,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,12:29:03,71,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,12:44:03,82,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,13:00:03,84,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,13:14:03,53,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,13:29:03,47,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,13:44:03,50,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,14:00:03,37,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,14:14:03,54,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,14:30:03,51,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,14:44:03,43,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,14:59:03,72,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,15:14:03,32,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,15:29:03,73,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,15:44:03,35,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,15:59:03,29,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,16:30:03,29,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,17:14:03,3,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,17:29:03,1,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,18:15:03,2,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,18:29:03,3,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,18:59:03,1,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,19:14:03,3,13,Retail Toilet
0004A30B00F030BB_countA,07/01/2024,19:29:03,1,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,08:59:03,2,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,09:44:03,3,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,09:59:03,8,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,10:14:03,23,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,10:29:03,29,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,10:44:03,31,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,10:59:03,29,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,11:14:03,62,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,11:29:03,47,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,11:44:03,59,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,11:59:03,79,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,12:14:03,64,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,12:29:03,76,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,12:44:03,70,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,13:00:03,89,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,13:14:03,62,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,13:29:03,48,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,13:44:03,47,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,14:00:03,47,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,14:14:03,47,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,14:30:03,55,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,14:44:03,47,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,14:59:03,63,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,15:14:03,48,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,15:29:03,63,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,15:44:03,40,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,15:59:03,28,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,16:30:03,31,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,17:14:03,4,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,17:44:03,1,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,18:15:03,2,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,18:29:03,1,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,19:14:03,4,13,Retail Toilet
0004A30B00F030BB_countB,07/01/2024,19:29:03,1,13,Retail Toilet
0004A30B00F0A09D_countA,07/01/2024,09:43:03,11,2,Retail Shop
0004A30B00F0A09D_countA,07/01/2024,09:58:03,7,2,Retail Shop
0004A30B00F0A09D_countA,07/01/2024,10:13:03,9,2,Retail Shop
0004A30B00F0A09D_countA,07/01/2024,10:28:03,18,2,Retail Shop
0004A30B00F0A09D_countA,07/01/2024,10:43:03,9,2,Retail Shop
0004A30B00F0A09D_countA,07/01/2024,11:13:03,39,2,Retail Shop
0004A30B00F0A09D_countA,07/01/2024,11:28:03,27,2,Retail Shop
0004A30B00F0A09D_countA,07/01/2024,11:43:03,38,2,Retail Shop
0004A30B00F0A09D_countA,07/01/2024,11:58:03,60,2,Retail Shop
0004A30B00F0A09D_countA,07/01/2024,12:13:03,53,2,Retail Shop
0004A30B00F0A09D_countA,07/01/2024,12:58:03,26,2,Retail Shop
0004A30B00F0A09D_countA,07/01/2024,13:13:03,26,2,Retail Shop
0004A30B00F0A09D_countA,07/01/2024,13:28:03,40,2,Retail Shop
0004A30B00F0A09D_countA,07/01/2024,13:43:03,18,2,Retail Shop
0004A30B00F0A09D_countA,07/01/2024,13:58:03,29,2,Retail Shop
0004A30B00F0A09D_countA,07/01/2024,14:13:03,35,2,Retail Shop
0004A30B00F0A09D_countA,07/01/2024,14:28:03,33,2,Retail Shop
0004A30B00F0A09D_countA,07/01/2024,14:43:03,39,2,Retail Shop
0004A30B00F0A09D_countA,07/01/2024,14:58:03,45,2,Retail Shop
0004A30B00F0A09D_countA,07/01/2024,15:13:03,29,2,Retail Shop
0004A30B00F0A09D_countA,07/01/2024,15:28:03,55,2,Retail Shop
0004A30B00F0A09D_countA,07/01/2024,15:43:03,29,2,Retail Shop
0004A30B00F0A09D_countA,07/01/2024,15:58:03,19,2,Retail Shop
0004A30B00F0A09D_countA,07/01/2024,16:13:03,13,2,Retail Shop
0004A30B00F0A09D_countA,07/01/2024,16:28:03,13,2,Retail Shop
0004A30B00F0A09D_countA,07/01/2024,16:43:03,17,2,Retail Shop
0004A30B00F0A09D_countA,07/01/2024,16:58:03,7,2,Retail Shop
0004A30B00F0A09D_countA,07/01/2024,17:13:03,5,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,09:43:03,4,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,09:58:03,12,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,10:13:03,8,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,10:28:03,19,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,10:43:03,17,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,11:13:03,21,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,11:28:03,23,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,11:43:03,40,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,11:58:03,49,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,12:13:03,47,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,12:58:03,64,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,13:13:03,30,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,13:28:03,36,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,13:43:03,36,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,13:58:03,30,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,14:13:03,29,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,14:28:03,39,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,14:43:03,37,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,14:58:03,37,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,15:13:03,41,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,15:28:03,52,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,15:43:03,34,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,15:58:03,35,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,16:13:03,23,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,16:28:03,34,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,16:43:03,19,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,16:58:03,19,2,Retail Shop
0004A30B00F0A09D_countB,07/01/2024,17:13:03,12,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,09:34:41,2,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,09:44:41,4,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,09:59:41,2,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,10:04:41,2,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,10:14:41,3,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,10:24:41,6,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,10:34:41,4,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,10:39:41,4,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,10:44:41,6,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,10:49:41,2,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,10:54:41,2,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,11:04:41,3,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,11:09:41,2,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,11:14:41,11,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,11:19:41,1,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,11:25:41,6,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,11:30:41,2,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,11:35:41,3,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,11:40:41,2,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,11:45:41,6,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,11:50:41,5,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,11:55:41,2,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,11:59:41,3,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,12:05:41,4,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,12:10:41,7,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,12:15:41,3,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,12:25:41,6,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,12:30:41,8,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,12:35:41,5,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,12:40:41,6,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,12:45:41,6,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,12:50:41,5,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,13:00:40,11,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,13:05:40,5,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,13:15:40,12,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,13:20:40,1,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,13:26:40,2,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,13:31:40,2,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,13:36:40,2,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,13:46:40,4,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,13:51:40,2,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,13:56:40,3,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,14:01:40,4,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,14:06:40,1,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,14:11:40,6,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,14:16:40,2,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,14:21:40,2,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,14:25:40,11,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,14:31:40,1,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,14:36:40,2,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,14:41:40,3,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,14:46:40,6,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,14:51:40,6,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,14:56:40,9,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,15:01:40,7,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,15:06:40,1,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,15:16:40,6,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,15:22:40,4,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,15:27:40,1,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,15:32:40,2,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,15:47:40,1,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,15:57:40,3,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,16:06:40,1,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,16:12:40,1,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,16:17:40,1,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,16:22:40,3,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,16:27:40,6,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,16:42:40,1,2,Retail Shop
0004A30B00F0A758_countA,07/01/2024,18:58:40,2,2,Retail Shop
